# ICOMP=11: Draine 2003 astrosilicate               
#  0.1000 = grain radius (micron)
#   20.00 = grain temperature (K)
#     837 = number of wavelengths
#  wave(um)      eps_1-1    eps_2      Re(n)-1     Im(n)
1.278186E-01  2.2337E+00 2.4781E+00  9.1150E-01 6.4820E-01
1.249965E-01  2.1327E+00 2.5309E+00  8.9210E-01 6.6880E-01
1.215529E-01  2.0037E+00 2.5981E+00  8.6750E-01 6.9560E-01
1.180013E-01  1.8639E+00 2.6721E+00  8.4130E-01 7.2560E-01
1.148000E-01  1.7257E+00 2.7421E+00  8.1550E-01 7.5520E-01
1.109973E-01  1.5420E+00 2.8310E+00  7.8140E-01 7.9460E-01
1.078122E-01  1.3609E+00 2.9101E+00  7.4760E-01 8.3260E-01
1.050000E-01  1.1659E+00 2.9898E+00  7.1140E-01 8.7350E-01
1.024661E-01  8.9534E-01 3.0130E+00  6.5150E-01 9.1220E-01
9.999516E-02  6.7229E-01 2.9469E+00  5.9070E-01 9.2630E-01
9.762520E-02  4.8874E-01 2.8670E+00  5.3610E-01 9.3320E-01
9.537231E-02  3.2241E-01 2.7761E+00  4.8280E-01 9.3610E-01
9.322105E-02  1.7316E-01 2.6659E+00  4.2930E-01 9.3260E-01
9.116471E-02  4.5795E-02 2.5211E+00  3.7390E-01 9.1750E-01
8.856000E-02  1.1980E-02 2.3119E+00  3.2960E-01 8.6940E-01
8.265600E-02 -8.0033E-02 2.3310E+00  3.0880E-01 8.9050E-01
7.749000E-02 -4.7691E-01 2.0850E+00  1.5600E-01 9.0180E-01
7.293177E-02 -6.5222E-01 1.7501E+00  3.2490E-02 8.4750E-01
6.888000E-02 -7.1478E-01 1.4500E+00 -6.1110E-02 7.7220E-01
6.525474E-02 -7.0834E-01 1.2001E+00 -1.2630E-01 6.8680E-01
6.199200E-02 -6.6031E-01 9.9997E-01 -1.6460E-01 5.9850E-01
5.904000E-02 -5.8410E-01 8.5006E-01 -1.7470E-01 5.1500E-01
5.635637E-02 -5.0359E-01 7.5998E-01 -1.6210E-01 4.5350E-01
5.390609E-02 -4.4791E-01 7.0997E-01 -1.4810E-01 4.1670E-01
5.166000E-02 -4.1768E-01 6.6989E-01 -1.4270E-01 3.9070E-01
4.959360E-02 -3.9960E-01 6.2992E-01 -1.4250E-01 3.6730E-01
4.768616E-02 -3.8660E-01 5.8992E-01 -1.4430E-01 3.4470E-01
4.592000E-02 -3.7535E-01 5.5000E-01 -1.4650E-01 3.2220E-01
4.428000E-02 -3.6425E-01 5.1000E-01 -1.4830E-01 2.9940E-01
4.275310E-02 -3.5112E-01 4.7003E-01 -1.4850E-01 2.7600E-01
4.132800E-02 -3.2888E-01 4.3198E-01 -1.4290E-01 2.5200E-01
3.874500E-02 -2.9393E-01 3.8941E-01 -1.3040E-01 2.2390E-01
3.646588E-02 -2.7148E-01 3.5103E-01 -1.2330E-01 2.0020E-01
3.444000E-02 -2.5250E-01 3.1682E-01 -1.1700E-01 1.7940E-01
3.262737E-02 -2.3510E-01 2.8653E-01 -1.1070E-01 1.6110E-01
3.099600E-02 -2.1875E-01 2.5975E-01 -1.0430E-01 1.4500E-01
2.952000E-02 -2.0311E-01 2.3602E-01 -9.7780E-02 1.3080E-01
2.817818E-02 -1.8740E-01 2.1511E-01 -9.0830E-02 1.1830E-01
2.773691E-02 -1.8101E-01 2.0834E-01 -8.7840E-02 1.1420E-01
2.755200E-02 -1.7832E-01 2.0700E-01 -8.6480E-02 1.1330E-01
2.695304E-02 -1.7220E-01 1.9976E-01 -8.3660E-02 1.0900E-01
2.637958E-02 -1.6591E-01 1.9175E-01 -8.0780E-02 1.0430E-01
2.583000E-02 -1.5861E-01 1.8370E-01 -7.7340E-02 9.9550E-02
2.530286E-02 -1.5031E-01 1.7680E-01 -7.3290E-02 9.5390E-02
